lot_id,date,hour,day_of_week,is_weekend,is_festival,weather_condition,avg_price,bookings_count,total_slots,occupancy_pct
P112,2026-01-27,12,Tuesday,False,False,clear,46.22,1,21,4.8
P112,2026-01-27,18,Tuesday,False,False,clear,58.8,1,21,4.8
P103,2025-10-01,6,Wednesday,False,False,fog,23.23,1,56,1.8
P103,2025-10-02,12,Thursday,False,False,clear,23.09,1,56,1.8
P103,2025-10-03,9,Friday,False,False,rain,32.43,1,56,1.8
P103,2025-10-05,9,Sunday,True,False,cloudy,32.79,1,56,1.8
P103,2025-10-05,18,Sunday,True,False,cloudy,32.02,1,56,1.8
P103,2025-10-06,15,Monday,False,False,clear,23.47,1,56,1.8
P103,2025-10-09,15,Thursday,False,False,clear,24.13,1,56,1.8
P103,2025-10-11,19,Saturday,True,False,rain,33.3,1,56,1.8
P103,2025-10-11,20,Saturday,True,False,clear,32.83,1,56,1.8
P103,2025-10-13,9,Monday,False,False,clear,27.63,1,56,1.8
P103,2025-10-13,13,Monday,False,False,clear,24.09,2,56,3.6
P103,2025-10-13,19,Monday,False,False,clear,28.84,1,56,1.8
P103,2025-10-13,23,Monday,False,False,clear,24.86,1,56,1.8
P103,2025-10-14,9,Tuesday,False,False,fog,29.63,1,56,1.8
P103,2025-10-14,14,Tuesday,False,False,rain,25.25,1,56,1.8
P103,2025-10-15,9,Wednesday,False,False,clear,29.02,1,56,1.8
P103,2025-10-15,14,Wednesday,False,False,cloudy,24.68,1,56,1.8
P103,2025-10-16,15,Thursday,False,False,cloudy,25.0,1,56,1.8
P103,2025-10-17,8,Friday,False,False,cloudy,28.37,1,56,1.8
P103,2025-10-17,16,Friday,False,False,clear,24.26,1,56,1.8
P103,2025-10-17,18,Friday,False,False,haze,27.9,1,56,1.8
P103,2025-10-18,9,Saturday,True,False,clear,30.87,1,56,1.8
P103,2025-10-18,21,Saturday,True,False,cloudy,27.85,1,56,1.8
P103,2025-10-19,7,Sunday,True,False,clear,27.83,1,56,1.8
P103,2025-10-19,14,Sunday,True,False,cloudy,26.81,1,56,1.8
P103,2025-10-20,18,Monday,False,True,rain,40.37,1,56,1.8
P103,2025-10-21,7,Tuesday,False,True,rain,35.92,1,56,1.8
P103,2025-10-22,20,Wednesday,False,False,haze,27.51,1,56,1.8
P103,2025-10-24,18,Friday,False,False,haze,28.84,1,56,1.8
P103,2025-10-25,1,Saturday,True,False,clear,26.64,1,56,1.8
P103,2025-10-25,11,Saturday,True,False,clear,26.9,1,56,1.8
P103,2025-10-25,17,Saturday,True,False,cloudy,26.89,1,56,1.8
P103,2025-10-26,18,Sunday,True,False,fog,31.25,1,56,1.8
P103,2025-10-27,13,Monday,False,False,cloudy,24.01,1,56,1.8
P103,2025-10-28,19,Tuesday,False,False,clear,29.18,1,56,1.8
P103,2025-10-28,20,Tuesday,False,False,haze,27.67,1,56,1.8
P103,2025-10-29,6,Wednesday,False,False,clear,22.82,1,56,1.8
P103,2025-10-29,14,Wednesday,False,False,clear,24.99,1,56,1.8
P103,2025-10-29,19,Wednesday,False,False,clear,30.06,1,56,1.8
P103,2025-10-31,20,Friday,False,False,cloudy,28.62,1,56,1.8
P103,2025-11-01,2,Saturday,True,True,cloudy,38.67,1,56,1.8
P103,2025-11-01,19,Saturday,True,True,clear,41.91,1,56,1.8
P103,2025-11-02,7,Sunday,True,False,haze,26.87,1,56,1.8
P103,2025-11-02,11,Sunday,True,False,clear,28.98,1,56,1.8
P103,2025-11-02,16,Sunday,True,False,clear,27.71,1,56,1.8
P103,2025-11-03,15,Monday,False,False,clear,24.4,1,56,1.8
P103,2025-11-04,13,Tuesday,False,False,rain,26.4,1,56,1.8
P103,2025-11-05,14,Wednesday,False,False,clear,23.25,1,56,1.8
P103,2025-11-07,16,Friday,False,False,clear,24.1,1,56,1.8
P103,2025-11-08,10,Saturday,True,False,clear,28.28,1,56,1.8
P103,2025-11-08,20,Saturday,True,False,cloudy,32.67,1,56,1.8
P103,2025-11-09,16,Sunday,True,False,rain,29.59,1,56,1.8
P103,2025-11-10,12,Monday,False,False,fog,24.69,1,56,1.8
P103,2025-11-11,9,Tuesday,False,False,clear,28.36,1,56,1.8
P103,2025-11-12,17,Wednesday,False,False,clear,23.39,1,56,1.8
P103,2025-11-12,20,Wednesday,False,False,clear,27.53,1,56,1.8
P103,2025-11-13,9,Thursday,False,False,clear,30.11,1,56,1.8
P103,2025-11-15,19,Saturday,True,False,fog,33.29,1,56,1.8
P103,2025-11-16,12,Sunday,True,False,clear,27.92,1,56,1.8
P103,2025-11-16,14,Sunday,True,False,rain,31.29,1,56,1.8
P103,2025-11-16,17,Sunday,True,False,haze,27.15,1,56,1.8
P103,2025-11-16,20,Sunday,True,False,clear,33.64,1,56,1.8
P103,2025-11-18,10,Tuesday,False,False,fog,22.94,1,56,1.8
P103,2025-11-18,15,Tuesday,False,False,clear,24.41,1,56,1.8
P103,2025-11-18,18,Tuesday,False,False,cloudy,29.26,1,56,1.8
P103,2025-11-19,17,Wednesday,False,False,clear,25.08,1,56,1.8
P103,2025-11-20,18,Thursday,False,False,clear,28.06,1,56,1.8
P103,2025-11-22,12,Saturday,True,False,clear,26.55,1,56,1.8
P103,2025-11-23,12,Sunday,True,False,fog,27.49,1,56,1.8
P103,2025-11-24,7,Monday,False,False,clear,24.89,1,56,1.8
P103,2025-11-24,15,Monday,False,False,rain,26.88,1,56,1.8
P103,2025-11-25,20,Tuesday,False,False,clear,29.89,1,56,1.8
P103,2025-11-26,9,Wednesday,False,False,clear,28.23,1,56,1.8
P103,2025-11-26,22,Wednesday,False,False,fog,25.04,1,56,1.8
P103,2025-11-27,15,Thursday,False,False,clear,23.65,1,56,1.8
P103,2025-11-28,1,Friday,False,False,clear,24.96,1,56,1.8
P103,2025-11-29,7,Saturday,True,False,clear,27.04,1,56,1.8
P103,2025-11-30,14,Sunday,True,False,clear,26.85,1,56,1.8
P103,2025-12-01,0,Monday,False,False,clear,24.39,1,56,1.8
P103,2025-12-01,3,Monday,False,False,cloudy,24.71,1,56,1.8
P103,2025-12-01,9,Monday,False,False,haze,30.05,1,56,1.8
P103,2025-12-02,2,Tuesday,False,False,clear,23.46,1,56,1.8
P103,2025-12-02,14,Tuesday,False,False,clear,24.67,1,56,1.8
P103,2025-12-02,20,Tuesday,False,False,clear,29.82,1,56,1.8
P103,2025-12-02,21,Tuesday,False,False,fog,22.99,1,56,1.8
P103,2025-12-03,20,Wednesday,False,False,rain,29.68,1,56,1.8
P103,2025-12-04,7,Thursday,False,False,haze,23.92,1,56,1.8
P103,2025-12-05,7,Friday,False,False,haze,24.12,1,56,1.8
P103,2025-12-05,13,Friday,False,False,clear,24.03,1,56,1.8
P103,2025-12-05,14,Friday,False,False,cloudy,23.52,1,56,1.8
P103,2025-12-07,8,Sunday,True,False,clear,31.29,1,56,1.8
P103,2025-12-08,6,Monday,False,False,rain,26.07,1,56,1.8
P103,2025-12-10,7,Wednesday,False,False,clear,24.86,1,56,1.8
P103,2025-12-10,12,Wednesday,False,False,rain,26.25,1,56,1.8
P103,2025-12-10,20,Wednesday,False,False,clear,28.89,1,56,1.8
P103,2025-12-11,10,Thursday,False,False,rain,25.59,1,56,1.8
P103,2025-12-11,15,Thursday,False,False,cloudy,23.29,1,56,1.8
P103,2025-12-12,8,Friday,False,False,clear,27.97,1,56,1.8
P103,2025-12-12,10,Friday,False,False,clear,25.15,1,56,1.8
P103,2025-12-12,11,Friday,False,False,clear,24.24,1,56,1.8
P103,2025-12-12,20,Friday,False,False,cloudy,27.97,1,56,1.8
P103,2025-12-14,12,Sunday,True,False,cloudy,28.5,1,56,1.8
P103,2025-12-15,11,Monday,False,False,cloudy,24.44,1,56,1.8
P103,2025-12-15,15,Monday,False,False,fog,23.43,1,56,1.8
P103,2025-12-16,8,Tuesday,False,False,rain,31.97,1,56,1.8
P103,2025-12-16,19,Tuesday,False,False,cloudy,28.83,1,56,1.8
P103,2025-12-20,18,Saturday,True,False,clear,33.94,1,56,1.8
P103,2025-12-20,19,Saturday,True,False,clear,33.5,2,56,3.6
P103,2025-12-21,8,Sunday,True,False,cloudy,31.37,1,56,1.8
P103,2025-12-21,19,Sunday,True,False,haze,32.38,1,56,1.8
P103,2025-12-22,0,Monday,False,False,clear,23.2,1,56,1.8
P103,2025-12-22,18,Monday,False,False,clear,30.15,1,56,1.8
P103,2025-12-22,19,Monday,False,False,rain,31.86,1,56,1.8
P103,2025-12-23,13,Tuesday,False,False,rain,25.67,1,56,1.8
P103,2025-12-23,20,Tuesday,False,False,rain,31.49,1,56,1.8
P103,2025-12-24,8,Wednesday,False,False,clear,27.7,1,56,1.8
P103,2025-12-25,9,Thursday,False,True,cloudy,37.18,1,56,1.8
P103,2025-12-26,3,Friday,False,False,cloudy,23.17,1,56,1.8
P103,2025-12-28,4,Sunday,True,False,clear,26.4,1,56,1.8
P103,2025-12-28,17,Sunday,True,False,rain,29.12,1,56,1.8
P103,2025-12-30,15,Tuesday,False,False,rain,25.62,1,56,1.8
P103,2025-12-30,21,Tuesday,False,False,clear,25.02,1,56,1.8
P103,2025-12-31,19,Wednesday,False,False,cloudy,29.72,1,56,1.8
P103,2026-01-03,11,Saturday,True,False,clear,28.41,1,56,1.8
P103,2026-01-04,16,Sunday,True,False,clear,28.25,1,56,1.8
P103,2026-01-04,18,Sunday,True,False,rain,35.72,1,56,1.8
P103,2026-01-05,3,Monday,False,False,cloudy,24.89,1,56,1.8
P103,2026-01-06,10,Tuesday,False,False,clear,24.61,1,56,1.8
P103,2026-01-06,16,Tuesday,False,False,clear,24.76,1,56,1.8
P103,2026-01-07,16,Wednesday,False,False,rain,26.88,1,56,1.8
P103,2026-01-09,5,Friday,False,False,haze,24.53,1,56,1.8
P103,2026-01-10,14,Saturday,True,False,clear,26.92,1,56,1.8
P103,2026-01-11,8,Sunday,True,False,rain,33.75,1,56,1.8
P103,2026-01-11,12,Sunday,True,False,clear,27.38,1,56,1.8
P103,2026-01-13,14,Tuesday,False,False,fog,23.42,1,56,1.8
P103,2026-01-13,21,Tuesday,False,False,clear,25.14,1,56,1.8
P103,2026-01-14,7,Wednesday,False,True,fog,35.08,1,56,1.8
P103,2026-01-14,12,Wednesday,False,True,clear,35.02,1,56,1.8
P103,2026-01-15,9,Thursday,False,False,rain,30.42,1,56,1.8
P103,2026-01-15,10,Thursday,False,False,clear,25.08,1,56,1.8
P103,2026-01-16,8,Friday,False,False,clear,29.96,1,56,1.8
P103,2026-01-18,6,Sunday,True,False,cloudy,28.67,1,56,1.8
P103,2026-01-20,8,Tuesday,False,False,rain,29.94,1,56,1.8
P103,2026-01-20,9,Tuesday,False,False,fog,28.73,1,56,1.8
P103,2026-01-21,23,Wednesday,False,False,cloudy,23.95,1,56,1.8
P103,2026-01-22,7,Thursday,False,False,clear,22.95,1,56,1.8
P103,2026-01-24,13,Saturday,True,False,clear,28.44,1,56,1.8
P103,2026-01-24,19,Saturday,True,False,fog,34.01,1,56,1.8
P103,2026-01-25,13,Sunday,True,False,cloudy,28.51,1,56,1.8
P103,2026-01-25,14,Sunday,True,False,clear,26.38,1,56,1.8
P103,2026-01-28,9,Wednesday,False,False,rain,29.68,2,56,3.6
P103,2026-01-28,10,Wednesday,False,False,clear,24.19,1,56,1.8
P103,2026-01-28,21,Wednesday,False,False,rain,27.52,1,56,1.8
P121,2025-10-01,6,Wednesday,False,False,clear,31.25,1,26,3.8
P121,2025-10-01,8,Wednesday,False,False,rain,38.29,1,26,3.8
P121,2025-10-02,3,Thursday,False,False,fog,29.2,1,26,3.8
P121,2025-10-02,18,Thursday,False,False,clear,36.66,1,26,3.8
P121,2025-10-03,4,Friday,False,False,rain,33.33,1,26,3.8
P121,2025-10-05,20,Sunday,True,False,rain,43.59,1,26,3.8
P121,2025-10-08,17,Wednesday,False,False,clear,30.6,1,26,3.8
P121,2025-10-08,21,Wednesday,False,False,clear,29.39,1,26,3.8
P121,2025-10-09,0,Thursday,False,False,rain,34.38,1,26,3.8
P121,2025-10-09,18,Thursday,False,False,haze,35.58,2,26,7.7
P121,2025-10-09,20,Thursday,False,False,clear,35.8,1,26,3.8
P121,2025-10-09,21,Thursday,False,False,fog,28.88,1,26,3.8
P121,2025-10-10,7,Friday,False,False,rain,33.29,1,26,3.8
P121,2025-10-11,4,Saturday,True,False,clear,32.69,1,26,3.8
P121,2025-10-12,12,Sunday,True,False,clear,35.38,1,26,3.8
P121,2025-10-12,20,Sunday,True,False,haze,40.63,1,26,3.8
P121,2025-10-13,9,Monday,False,False,clear,35.34,1,26,3.8
P121,2025-10-13,10,Monday,False,False,clear,29.21,1,26,3.8
P121,2025-10-13,12,Monday,False,False,clear,29.84,1,26,3.8
P121,2025-10-14,8,Tuesday,False,False,clear,35.88,1,26,3.8
P121,2025-10-15,18,Wednesday,False,False,clear,37.16,1,26,3.8
P121,2025-10-15,22,Wednesday,False,False,rain,33.66,1,26,3.8
P121,2025-10-16,13,Thursday,False,False,clear,30.96,1,26,3.8
P121,2025-10-17,7,Friday,False,False,cloudy,30.49,1,26,3.8
P121,2025-10-17,12,Friday,False,False,clear,28.36,1,26,3.8
P121,2025-10-17,16,Friday,False,False,fog,28.81,1,26,3.8
P121,2025-10-18,5,Saturday,True,False,clear,33.43,1,26,3.8
P121,2025-10-19,14,Sunday,True,False,cloudy,33.7,2,26,7.7
P121,2025-10-19,19,Sunday,True,False,cloudy,39.69,1,26,3.8
P121,2025-10-20,3,Monday,False,True,fog,41.29,1,26,3.8
P121,2025-10-20,6,Monday,False,True,rain,42.61,1,26,3.8
P121,2025-10-21,11,Tuesday,False,True,cloudy,41.82,1,26,3.8
P121,2025-10-21,19,Tuesday,False,True,clear,46.5,1,26,3.8
P121,2025-10-24,12,Friday,False,False,fog,29.94,1,26,3.8
P121,2025-10-24,19,Friday,False,False,haze,37.54,2,26,7.7
P121,2025-10-25,10,Saturday,True,False,fog,33.8,1,26,3.8
P121,2025-10-26,12,Sunday,True,False,cloudy,33.44,1,26,3.8
P121,2025-10-27,18,Monday,False,False,clear,35.6,1,26,3.8
P121,2025-10-28,14,Tuesday,False,False,clear,29.01,1,26,3.8
P121,2025-10-29,9,Wednesday,False,False,clear,37.16,1,26,3.8
P121,2025-10-30,18,Thursday,False,False,clear,37.58,1,26,3.8
P121,2025-10-30,19,Thursday,False,False,cloudy,34.76,1,26,3.8
P121,2025-10-31,16,Friday,False,False,clear,30.39,1,26,3.8
P121,2025-11-01,2,Saturday,True,True,clear,47.99,1,26,3.8
P121,2025-11-01,10,Saturday,True,True,clear,47.43,1,26,3.8
P121,2025-11-01,11,Saturday,True,True,cloudy,44.73,1,26,3.8
P121,2025-11-01,17,Saturday,True,True,rain,48.38,1,26,3.8
P121,2025-11-02,16,Sunday,True,False,clear,33.72,1,26,3.8
P121,2025-11-03,15,Monday,False,False,clear,30.04,1,26,3.8
P121,2025-11-04,14,Tuesday,False,False,cloudy,29.06,1,26,3.8
P121,2025-11-05,18,Wednesday,False,False,cloudy,36.2,1,26,3.8
P121,2025-11-06,0,Thursday,False,False,clear,30.59,1,26,3.8
P121,2025-11-06,20,Thursday,False,False,clear,36.58,1,26,3.8
P121,2025-11-07,7,Friday,False,False,clear,29.56,1,26,3.8
P121,2025-11-07,13,Friday,False,False,rain,31.47,1,26,3.8
P121,2025-11-07,20,Friday,False,False,haze,36.34,1,26,3.8
P121,2025-11-08,16,Saturday,True,False,clear,34.85,1,26,3.8
P121,2025-11-08,18,Saturday,True,False,clear,40.76,1,26,3.8
P121,2025-11-10,19,Monday,False,False,clear,34.75,1,26,3.8
P121,2025-11-11,17,Tuesday,False,False,haze,28.55,1,26,3.8
P121,2025-11-12,16,Wednesday,False,False,clear,28.88,1,26,3.8
P121,2025-11-13,13,Thursday,False,False,rain,32.89,1,26,3.8
P121,2025-11-14,8,Friday,False,False,clear,36.75,1,26,3.8
P121,2025-11-17,12,Monday,False,False,clear,31.01,1,26,3.8
P121,2025-11-19,11,Wednesday,False,False,cloudy,31.33,1,26,3.8
P121,2025-11-23,17,Sunday,True,False,clear,32.69,1,26,3.8
P121,2025-11-23,19,Sunday,True,False,clear,40.94,1,26,3.8
P121,2025-11-24,6,Monday,False,False,clear,30.55,1,26,3.8
P121,2025-11-24,15,Monday,False,False,fog,30.38,1,26,3.8
P121,2025-11-25,16,Tuesday,False,False,rain,33.62,1,26,3.8
P121,2025-11-26,9,Wednesday,False,False,clear,34.09,1,26,3.8
P121,2025-11-27,8,Thursday,False,False,cloudy,35.62,1,26,3.8
P121,2025-11-27,18,Thursday,False,False,clear,37.22,1,26,3.8
P121,2025-11-27,19,Thursday,False,False,clear,36.52,1,26,3.8
P121,2025-11-28,8,Friday,False,False,clear,37.38,1,26,3.8
P121,2025-11-28,13,Friday,False,False,clear,29.42,1,26,3.8
P121,2025-11-30,8,Sunday,True,False,rain,41.2,1,26,3.8
P121,2025-11-30,20,Sunday,True,False,cloudy,41.98,1,26,3.8
P121,2025-12-01,13,Monday,False,False,clear,31.22,1,26,3.8
P121,2025-12-02,15,Tuesday,False,False,clear,29.51,1,26,3.8
P121,2025-12-02,16,Tuesday,False,False,clear,30.55,2,26,7.7
P121,2025-12-02,20,Tuesday,False,False,rain,39.55,1,26,3.8
P121,2025-12-04,8,Thursday,False,False,fog,37.01,1,26,3.8
P121,2025-12-04,14,Thursday,False,False,rain,33.36,1,26,3.8
P121,2025-12-04,20,Thursday,False,False,clear,35.5,1,26,3.8
P121,2025-12-05,10,Friday,False,False,clear,30.99,1,26,3.8
P121,2025-12-06,9,Saturday,True,False,clear,41.56,1,26,3.8
P121,2025-12-06,20,Saturday,True,False,rain,43.05,1,26,3.8
P121,2025-12-06,21,Saturday,True,False,fog,34.33,1,26,3.8
P121,2025-12-07,12,Sunday,True,False,clear,36.0,1,26,3.8
P121,2025-12-07,14,Sunday,True,False,rain,38.14,1,26,3.8
P121,2025-12-07,17,Sunday,True,False,fog,34.52,1,26,3.8
P121,2025-12-07,18,Sunday,True,False,clear,41.7,1,26,3.8
P121,2025-12-08,8,Monday,False,False,cloudy,35.67,1,26,3.8
P121,2025-12-10,13,Wednesday,False,False,clear,28.71,1,26,3.8
P121,2025-12-12,10,Friday,False,False,haze,30.05,1,26,3.8
P121,2025-12-12,20,Friday,False,False,rain,36.97,1,26,3.8
P121,2025-12-12,21,Friday,False,False,clear,30.36,1,26,3.8
P121,2025-12-13,20,Saturday,True,False,clear,41.06,1,26,3.8
P121,2025-12-15,1,Monday,False,False,clear,29.45,1,26,3.8
P121,2025-12-15,9,Monday,False,False,rain,39.11,1,26,3.8
P121,2025-12-15,13,Monday,False,False,fog,28.58,1,26,3.8
P121,2025-12-16,13,Tuesday,False,False,clear,30.36,1,26,3.8
P121,2025-12-16,17,Tuesday,False,False,clear,30.41,1,26,3.8
P121,2025-12-17,16,Wednesday,False,False,clear,28.63,1,26,3.8
P121,2025-12-18,8,Thursday,False,False,cloudy,35.44,1,26,3.8
P121,2025-12-18,16,Thursday,False,False,clear,29.15,1,26,3.8
P121,2025-12-18,20,Thursday,False,False,fog,35.1,1,26,3.8
P121,2025-12-19,6,Friday,False,False,clear,30.88,1,26,3.8
P121,2025-12-19,8,Friday,False,False,rain,38.22,1,26,3.8
P121,2025-12-20,7,Saturday,True,False,fog,33.45,1,26,3.8
P121,2025-12-20,10,Saturday,True,False,clear,35.61,1,26,3.8
P121,2025-12-20,12,Saturday,True,False,clear,34.31,1,26,3.8
P121,2025-12-21,14,Sunday,True,False,clear,32.91,1,26,3.8
P121,2025-12-21,18,Sunday,True,False,clear,41.31,1,26,3.8
P121,2025-12-22,6,Monday,False,False,clear,28.73,1,26,3.8
P121,2025-12-23,7,Tuesday,False,False,clear,29.26,1,26,3.8
P121,2025-12-26,6,Friday,False,False,cloudy,30.18,1,26,3.8
P121,2025-12-26,16,Friday,False,False,clear,30.33,1,26,3.8
P121,2025-12-27,21,Saturday,True,False,rain,37.91,1,26,3.8
P121,2025-12-28,18,Sunday,True,False,fog,41.14,1,26,3.8
P121,2025-12-30,8,Tuesday,False,False,clear,34.84,1,26,3.8
P121,2025-12-30,11,Tuesday,False,False,fog,28.5,1,26,3.8
P121,2025-12-31,9,Wednesday,False,False,clear,35.76,1,26,3.8
P121,2025-12-31,19,Wednesday,False,False,clear,37.17,2,26,7.7
P121,2026-01-01,8,Thursday,False,False,clear,36.53,1,26,3.8
P121,2026-01-02,9,Friday,False,False,clear,35.44,1,26,3.8
P121,2026-01-03,7,Saturday,True,False,clear,34.67,1,26,3.8
P121,2026-01-04,0,Sunday,True,False,rain,36.43,1,26,3.8
P121,2026-01-04,5,Sunday,True,False,cloudy,33.67,1,26,3.8
P121,2026-01-04,7,Sunday,True,False,clear,35.84,1,26,3.8
P121,2026-01-06,21,Tuesday,False,False,clear,29.9,2,26,7.7
P121,2026-01-08,8,Thursday,False,False,fog,36.39,1,26,3.8
P121,2026-01-08,16,Thursday,False,False,clear,29.81,1,26,3.8
P121,2026-01-10,9,Saturday,True,False,clear,40.95,1,26,3.8
P121,2026-01-12,18,Monday,False,False,rain,37.44,1,26,3.8
P121,2026-01-13,10,Tuesday,False,False,cloudy,28.79,1,26,3.8
P121,2026-01-14,9,Wednesday,False,True,clear,49.56,2,26,7.7
P121,2026-01-16,18,Friday,False,False,clear,37.33,1,26,3.8
P121,2026-01-17,18,Saturday,True,False,clear,42.01,1,26,3.8
P121,2026-01-19,9,Monday,False,False,fog,34.93,1,26,3.8
P121,2026-01-19,19,Monday,False,False,clear,37.2,1,26,3.8
P121,2026-01-19,21,Monday,False,False,rain,33.33,1,26,3.8
P121,2026-01-21,5,Wednesday,False,False,clear,30.19,1,26,3.8
P121,2026-01-21,14,Wednesday,False,False,clear,30.29,1,26,3.8
P121,2026-01-21,17,Wednesday,False,False,clear,30.36,1,26,3.8
P121,2026-01-22,3,Thursday,False,False,clear,28.6,1,26,3.8
P121,2026-01-22,7,Thursday,False,False,rain,33.8,1,26,3.8
P121,2026-01-24,20,Saturday,True,False,clear,39.65,1,26,3.8
P121,2026-01-25,19,Sunday,True,False,haze,41.27,1,26,3.8
P121,2026-01-26,11,Monday,False,True,clear,42.32,1,26,3.8
P121,2026-01-26,19,Monday,False,True,rain,53.23,1,26,3.8
P121,2026-01-27,17,Tuesday,False,False,clear,28.95,1,26,3.8
P121,2026-01-27,18,Tuesday,False,False,clear,37.06,1,26,3.8
P121,2026-01-27,19,Tuesday,False,False,clear,35.05,1,26,3.8
P121,2026-01-28,7,Wednesday,False,False,clear,29.72,1,26,3.8
P121,2026-01-28,19,Wednesday,False,False,cloudy,35.08,1,26,3.8
P104,2025-10-01,20,Wednesday,False,False,fog,58.72,1,65,1.5
P104,2025-10-02,12,Thursday,False,False,cloudy,46.4,1,65,1.5
P104,2025-10-02,17,Thursday,False,False,haze,47.36,2,65,3.1
P104,2025-10-02,18,Thursday,False,False,haze,54.87,1,65,1.5
P104,2025-10-03,12,Friday,False,False,clear,45.31,1,65,1.5
P104,2025-10-04,10,Saturday,True,False,clear,51.32,1,65,1.5
P104,2025-10-05,11,Sunday,True,False,clear,55.37,1,65,1.5
P104,2025-10-05,22,Sunday,True,False,clear,52.8,1,65,1.5
P104,2025-10-06,5,Monday,False,False,cloudy,45.11,1,65,1.5
P104,2025-10-06,16,Monday,False,False,clear,46.18,1,65,1.5
P104,2025-10-06,20,Monday,False,False,rain,60.87,1,65,1.5
P104,2025-10-07,8,Tuesday,False,False,clear,54.42,1,65,1.5
P104,2025-10-07,11,Tuesday,False,False,rain,52.01,1,65,1.5
P104,2025-10-08,8,Wednesday,False,False,rain,62.88,1,65,1.5
P104,2025-10-08,9,Wednesday,False,False,fog,56.33,1,65,1.5
P104,2025-10-10,20,Friday,False,False,clear,56.78,1,65,1.5
P104,2025-10-11,20,Saturday,True,False,clear,64.38,1,65,1.5
P104,2025-10-14,14,Tuesday,False,False,rain,51.94,1,65,1.5
P104,2025-10-14,19,Tuesday,False,False,clear,58.11,1,65,1.5
P104,2025-10-15,9,Wednesday,False,False,cloudy,53.98,1,65,1.5
P104,2025-10-15,13,Wednesday,False,False,cloudy,45.41,1,65,1.5
P104,2025-10-15,16,Wednesday,False,False,cloudy,45.2,1,65,1.5
P104,2025-10-15,17,Wednesday,False,False,clear,46.15,1,65,1.5
P104,2025-10-15,19,Wednesday,False,False,clear,57.73,1,65,1.5
P104,2025-10-16,19,Thursday,False,False,clear,54.06,1,65,1.5
P104,2025-10-17,18,Friday,False,False,haze,55.77,1,65,1.5
P104,2025-10-17,19,Friday,False,False,cloudy,54.96,1,65,1.5
P104,2025-10-18,11,Saturday,True,False,clear,52.61,1,65,1.5
P104,2025-10-19,18,Sunday,True,False,haze,64.3,1,65,1.5
P104,2025-10-20,19,Monday,False,True,clear,78.43,1,65,1.5
P104,2025-10-24,0,Friday,False,False,cloudy,46.25,1,65,1.5
P104,2025-10-26,18,Sunday,True,False,clear,64.32,1,65,1.5
P104,2025-10-27,16,Monday,False,False,clear,48.89,1,65,1.5
P104,2025-10-27,19,Monday,False,False,clear,56.76,2,65,3.1
P104,2025-10-31,9,Friday,False,False,cloudy,55.67,1,65,1.5
P104,2025-10-31,21,Friday,False,False,fog,48.35,1,65,1.5
P104,2025-11-01,19,Saturday,True,True,rain,86.96,1,65,1.5
P104,2025-11-04,6,Tuesday,False,False,cloudy,45.4,1,65,1.5
P104,2025-11-05,7,Wednesday,False,False,clear,47.07,1,65,1.5
P104,2025-11-05,13,Wednesday,False,False,clear,44.92,1,65,1.5
P104,2025-11-05,22,Wednesday,False,False,clear,45.32,1,65,1.5
P104,2025-11-09,8,Sunday,True,False,cloudy,60.25,1,65,1.5
P104,2025-11-11,9,Tuesday,False,False,cloudy,56.88,1,65,1.5
P104,2025-11-11,16,Tuesday,False,False,rain,49.63,1,65,1.5
P104,2025-11-11,21,Tuesday,False,False,clear,46.6,1,65,1.5
P104,2025-11-13,8,Thursday,False,False,clear,56.9,1,65,1.5
P104,2025-11-14,13,Friday,False,False,clear,49.01,1,65,1.5
P104,2025-11-14,17,Friday,False,False,rain,49.14,1,65,1.5
P104,2025-11-15,19,Saturday,True,False,clear,66.03,1,65,1.5
P104,2025-11-17,17,Monday,False,False,clear,46.78,1,65,1.5
P104,2025-11-18,15,Tuesday,False,False,rain,51.05,1,65,1.5
P104,2025-11-20,13,Thursday,False,False,clear,48.02,1,65,1.5
P104,2025-11-22,8,Saturday,True,False,clear,61.04,1,65,1.5
P104,2025-11-22,19,Saturday,True,False,fog,61.72,1,65,1.5
P104,2025-11-23,12,Sunday,True,False,clear,52.97,1,65,1.5
P104,2025-11-23,17,Sunday,True,False,clear,54.67,2,65,3.1
P104,2025-11-25,13,Tuesday,False,False,clear,47.9,1,65,1.5
P104,2025-11-25,23,Tuesday,False,False,rain,52.25,1,65,1.5
P104,2025-11-26,8,Wednesday,False,False,fog,58.85,1,65,1.5
P104,2025-11-26,9,Wednesday,False,False,clear,55.97,1,65,1.5
P104,2025-11-27,10,Thursday,False,False,rain,50.97,1,65,1.5
P104,2025-11-28,7,Friday,False,False,haze,45.48,1,65,1.5
P104,2025-11-29,14,Saturday,True,False,haze,51.63,1,65,1.5
P104,2025-11-30,9,Sunday,True,False,clear,65.2,1,65,1.5
P104,2025-12-01,18,Monday,False,False,clear,56.43,1,65,1.5
P104,2025-12-02,8,Tuesday,False,False,clear,54.09,1,65,1.5
P104,2025-12-02,18,Tuesday,False,False,clear,56.1,1,65,1.5
P104,2025-12-03,12,Wednesday,False,False,fog,45.33,1,65,1.5
P104,2025-12-03,16,Wednesday,False,False,clear,44.69,1,65,1.5
P104,2025-12-04,4,Thursday,False,False,rain,52.74,1,65,1.5
P104,2025-12-04,7,Thursday,False,False,clear,47.52,1,65,1.5
