id,user_id,slot_id,lot_id,start_time,end_time,day_of_week,is_weekend,is_festival,weather_condition,price_at_booking,status
7c0bb98b-c047-4f6a-93df-b4e984a4c476,2551fac8-9d67-46d9-953b-c6b38828df0a,d36b96bd-8601-41cc-8eb0-57a4ab5ca51b,695b7d7d-d6bc-45e4-9ccd-1ab692e481ae,2026-01-14T13:11:00,2026-01-14T13:41:00,Wednesday,False,True,rain,51.57,completed
d750191a-9547-4971-89d6-981071421ce1,011770ac-140d-4c74-b357-df9f96e3bd2c,33eccc83-8c93-4631-bfd0-2fda39e7a160,d6ee3f19-3155-4210-8064-c6121d669156,2025-11-26T07:47:00,2025-11-26T09:17:00,Wednesday,False,False,rain,31.11,cancelled
5b23befe-e90e-4cc8-ac67-10c0320b5b6e,3ad6b03e-a0d9-477c-a074-209e3b4e0f17,a6dbc8b8-5dd3-4be6-a53b-0597c6b8c2a9,8253dd7a-18fb-473d-840b-1e186ba0c5e5,2025-10-07T13:30:00,2025-10-07T15:30:00,Tuesday,False,False,clear,39.17,completed
709077f2-526f-486d-86e9-f5aa8035eacb,388adf72-ed8e-4826-a1dc-430335d9240d,af78f060-84d3-4dd6-8028-cfd536b17e72,aa8039b3-3308-4616-8ab0-12c28e7246e4,2025-11-04T17:08:00,2025-11-04T18:38:00,Tuesday,False,False,haze,16.33,completed
3aa46ff6-c085-46fd-ad91-1be2e25baa94,b121dd15-fd8e-46c6-839b-5eeda960f56a,869286cb-8749-4bf1-a468-59397f742b5c,ee459ce9-6a73-42b2-9e8b-a5e34b05ebf4,2026-01-19T19:01:00,2026-01-19T19:31:00,Monday,False,False,clear,26.19,completed
de3daf93-54ff-4be4-a79e-11298318ddc8,9fc4727a-0597-4944-bf05-76cd38346140,9a1e8c44-f04a-4e0a-9525-4fd28290efe4,66e019e7-5c23-4c7a-8358-1da734b434fe,2025-11-11T16:22:00,2025-11-11T17:22:00,Tuesday,False,False,rain,49.63,completed
7fbb119a-e222-4775-90c0-2c9ef13e7190,f2ad57fb-f146-444e-9915-1d8aca933720,18805b11-e278-4581-a15b-27f62b89f066,aa8039b3-3308-4616-8ab0-12c28e7246e4,2025-12-19T17:32:00,2025-12-19T18:32:00,Friday,False,False,clear,16.57,completed
57b0366b-ea83-41e8-8b0c-ad3a08056594,49e446a3-4611-4d46-837f-e901da5b1f5e,2b4deb55-253a-4dd1-a473-87df53e5dcda,8253dd7a-18fb-473d-840b-1e186ba0c5e5,2025-11-18T08:26:00,2025-11-18T10:26:00,Tuesday,False,False,rain,50.71,completed
0d60e0f1-b73f-4a82-a617-9b64668e61cf,444c682b-1715-41a5-a73d-fbadb660d040,8aa14d16-7fe7-45c9-bd30-22e0c89753eb,30c9d6df-abe8-45ab-842f-ab365e631bcd,2025-12-07T07:30:00,2025-12-07T09:00:00,Sunday,True,False,rain,49.14,completed
2f79897a-c742-49f1-9e18-5eb2c4489852,dbbf55b9-fe7a-4512-8381-1642692a2669,d68b7264-a606-4dae-b868-8ee8b71e308a,7b60e816-f6ce-4c95-a98c-b9b8eeb44e8d,2025-10-28T12:27:00,2025-10-28T16:27:00,Tuesday,False,False,clear,19.87,completed
dc3a2e03-3422-44ca-8361-5a4121cd8b3a,96751397-583f-47dd-93b4-5631fa45cc03,a68088d9-9ec3-4b5f-b197-28de00f97edf,d6ee3f19-3155-4210-8064-c6121d669156,2026-01-24T08:49:00,2026-01-24T10:19:00,Saturday,True,False,cloudy,34.85,cancelled
d5fd3227-f0b9-41d6-b319-50aff1a748d9,5a1bb93c-018f-497e-b8c8-a979032a57ef,9daf0019-fdc9-4432-9f0c-3ad7e2bd9718,dccfe102-88f6-4a07-a791-76d919900546,2025-12-14T17:25:00,2025-12-14T20:25:00,Sunday,True,False,cloudy,20.4,completed
a0c14e30-9641-4788-a440-1b8f4647fefd,857902eb-1351-4a17-b66c-d0020a8a460a,c2c13be1-05c2-43c5-a7c2-b82b83b042c4,78ad0a9f-8291-4b2b-ba25-1ed481f9b863,2026-01-24T07:38:00,2026-01-24T08:08:00,Saturday,True,False,cloudy,61.11,completed
5f06df42-70d1-4e13-bd0a-d5176e716058,91190595-9e10-41ee-9702-23f0e4fc5b66,f4f91618-30d8-46f1-ab82-0f891e6edc1d,eeb4d423-17f5-4d6c-a6e7-ad79313471a9,2025-10-18T06:10:00,2025-10-18T10:10:00,Saturday,True,False,rain,65.68,completed
dba35e29-5305-42ff-87c9-0fb5f0275a1f,7bd34117-4d1c-414e-bc01-debf09846255,7736a1db-fa5a-49b7-b08d-48500dfe463c,e53d7ad5-ca44-4488-bcaa-7dfbe0ac8a38,2025-11-12T11:36:00,2025-11-12T14:36:00,Wednesday,False,False,clear,47.25,completed
3120acd2-5cc5-496e-aa80-eb4223bd3486,af8d3b09-87a3-492d-b614-12760cfcd0af,82cf686b-e4cb-4d33-bfeb-a5eb2d60733c,7107ee03-6709-40ba-adfa-380007cc77c0,2025-11-25T10:25:00,2025-11-25T14:25:00,Tuesday,False,False,clear,17.73,completed
01fa77f5-3cc2-4fd2-8597-d4a4a309ccec,ed64dea8-a873-4832-8f78-421ade42cf06,74d1c4ac-f916-438c-9063-afa6ddda5b1e,365892af-a36f-4af7-bd9a-d5cf29756b87,2026-01-27T07:39:00,2026-01-27T09:09:00,Tuesday,False,False,cloudy,46.3,completed
ef7bc82a-911c-40f1-8259-26bebef9add9,4551e04c-c156-4e1f-bb7c-b4c84bf323e1,5abc7ffd-d756-4749-938f-a934ef241372,e53d7ad5-ca44-4488-bcaa-7dfbe0ac8a38,2025-10-12T07:53:00,2025-10-12T08:23:00,Sunday,True,False,clear,57.14,cancelled
a13eadec-1034-4538-8fcf-b33e486d92d8,442a0e97-6b3e-4afc-8ac8-b547aa9b92f5,576b382a-31c1-4d75-975a-7b28e2065ab1,6f1380b7-12b7-40fd-8cde-756c8974b743,2025-12-26T19:27:00,2025-12-26T19:57:00,Friday,False,False,cloudy,47.2,completed
909b5a70-e3c2-4421-add1-e0657cdf98a5,74a87e80-283e-4e63-b28c-90a677b47451,4e05ac60-1b6c-47a2-a50d-f809245c30bb,ad0d0b95-98d7-4e45-a170-6e6eb21249e4,2025-11-26T02:02:00,2025-11-26T03:32:00,Wednesday,False,False,clear,18.28,completed
1b2a1d30-f8c4-49d4-9f94-a1da8fce3d2d,96751397-583f-47dd-93b4-5631fa45cc03,81e6b457-4ad5-4f9a-8be4-a14942194cb6,08a20e54-8f66-49fb-89d7-59c930d42d9a,2025-12-13T02:35:00,2025-12-13T03:05:00,Saturday,True,False,clear,23.89,completed
42eb5790-de19-4ab7-bea6-d011ce1ecabd,c0cd4e88-efc9-43ff-97f2-c0627da0e8f6,4e05ac60-1b6c-47a2-a50d-f809245c30bb,ad0d0b95-98d7-4e45-a170-6e6eb21249e4,2025-12-19T17:12:00,2025-12-19T19:12:00,Friday,False,False,fog,17.97,completed
cb0bace4-67a8-416e-ade5-b8b877a64e1e,d7754c45-f9ed-4e23-ac5f-1a615bd35db2,f9750ded-dbe7-4998-9665-7c64a5d6aaae,b0de9982-cba8-443f-aeb0-d390678e9397,2025-11-16T09:46:00,2025-11-16T11:16:00,Sunday,True,False,clear,45.58,completed
302cda51-b950-4f52-a42f-75640983db32,cb4471e5-a9d1-42a1-bfb8-c0f57e76da77,ca99473a-a475-4eb7-821d-bd48a8a4b919,d59e8262-1e8f-4602-914e-5551b3174e5b,2026-01-28T15:50:00,2026-01-28T17:20:00,Wednesday,False,False,cloudy,21.83,completed
17fbe54d-eb5c-4b84-bc71-58958f51a15d,48b1a8a1-020b-4017-82c5-2d4b5a6fea52,1e025431-cd95-40e1-9dde-3e0a498c6f08,dccfe102-88f6-4a07-a791-76d919900546,2025-11-02T20:20:00,2025-11-02T22:20:00,Sunday,True,False,clear,24.81,cancelled
4aca830a-6e92-4123-9bbb-0072560b6e15,5246af6a-9378-4809-8ae6-8f17233cf673,611ae10b-c2cb-4281-8aa6-f1289cb19984,f063fb91-dfae-415c-8fe1-caff87514d40,2026-01-11T23:54:00,2026-01-12T00:54:00,Sunday,True,False,cloudy,30.6,completed
26f90235-5e9a-4be8-9b64-17aace74ae7f,46b6a70b-078e-462c-a5ba-ecf7b5064e0a,6187a180-628e-4e84-b6b0-f80670118fde,14d550ff-098c-4a84-8f96-7f9776734a1b,2025-11-07T17:48:00,2025-11-07T18:48:00,Friday,False,False,clear,24.14,completed
88ce18c5-a2d0-46ee-8b33-6ac62ed6a7f1,31f957b2-2e3e-4860-87ac-fb8a921297b0,a7191cf6-def7-4772-971b-9d56aa6fa3db,d59e8262-1e8f-4602-914e-5551b3174e5b,2026-01-07T13:12:00,2026-01-07T14:42:00,Wednesday,False,False,clear,20.14,completed
9fe1a9f5-0921-4bea-9890-3cf0b6d96e16,b121dd15-fd8e-46c6-839b-5eeda960f56a,8c9c2af1-c113-4752-8235-f8fb3b0417e5,08a20e54-8f66-49fb-89d7-59c930d42d9a,2025-11-10T06:43:00,2025-11-10T08:43:00,Monday,False,False,clear,21.02,completed
b3b6e556-8426-4781-9737-8c0f6b09857a,c0cd4e88-efc9-43ff-97f2-c0627da0e8f6,27d8025b-be37-4d77-8b97-9058e835260b,efc921b7-dee5-4ba3-8d14-01472a8afbe7,2025-10-09T18:20:00,2025-10-09T19:20:00,Thursday,False,False,clear,37.15,completed
8dcb31fb-64b2-47ce-bb5d-4869ef2d15e0,98744254-e676-49c8-862f-e270757f662d,d325b7d1-6b91-4180-876a-710aa889e3e4,6f1380b7-12b7-40fd-8cde-756c8974b743,2025-10-05T07:57:00,2025-10-05T09:57:00,Sunday,True,False,fog,43.93,completed
41d1d41b-d3fd-4b28-9927-27fc9a176ce0,5178c5a6-5efa-4504-80f4-551669af1807,bf284cd1-8549-40e3-9b61-f5be33549b0a,78ad0a9f-8291-4b2b-ba25-1ed481f9b863,2025-10-08T18:31:00,2025-10-08T20:01:00,Wednesday,False,False,clear,62.58,completed
9712749b-5382-464f-8220-63262df3eb09,b7eab9e9-b8e8-450e-ade5-b1b37cc6a6bf,8360022f-ce78-4047-b3e4-88fc4ee1fb70,08a20e54-8f66-49fb-89d7-59c930d42d9a,2026-01-27T11:13:00,2026-01-27T14:13:00,Tuesday,False,False,clear,19.52,completed
694d4d23-2e08-4dd1-8c4c-2441a5f62681,60963040-4c45-41e0-9ea5-31cc05756a00,ebe3d11b-d141-43e5-b8ce-81fec7f9fb62,6f1380b7-12b7-40fd-8cde-756c8974b743,2025-12-13T08:35:00,2025-12-13T11:35:00,Saturday,True,False,clear,51.95,completed
068de3de-31ef-46ce-8bc7-2346889eb274,3c6f7568-4973-46b3-b543-318625e853df,a5ca3488-b6fa-4981-b855-7776457b437b,bb8721a8-2bae-4da5-ae71-1d0cfc8a49d3,2025-11-01T08:24:00,2025-11-01T09:54:00,Saturday,True,True,clear,42.0,completed
aae823e7-f3c7-4a51-82ee-e899ab0f4c4c,0af291a9-0ed2-4b15-ae5a-a14a42338a67,dda44bc7-248d-4158-a9ac-169c858dc26e,bb8721a8-2bae-4da5-ae71-1d0cfc8a49d3,2025-11-02T13:30:00,2025-11-02T15:30:00,Sunday,True,False,clear,26.07,completed
a85bc18d-6ec9-433a-8e3b-099b046fb7b0,d8c10aea-9085-4345-a4e2-749a5c64d081,1b45cdeb-fb31-4a82-97de-1abfe975b798,ee459ce9-6a73-42b2-9e8b-a5e34b05ebf4,2025-11-01T10:25:00,2025-11-01T11:25:00,Saturday,True,True,clear,33.71,completed
535fece5-4e20-4f8c-8b28-e5da2c812f13,442a0e97-6b3e-4afc-8ac8-b547aa9b92f5,9ec64b8c-a6ef-4a54-aa4a-b4294d75a3ff,bc464c1d-5590-438c-acc7-efab360d5bc8,2025-12-03T20:52:00,2025-12-04T00:52:00,Wednesday,False,False,cloudy,41.13,completed
aade07c9-cc4a-4163-b44e-2b9df961a69a,71909051-9811-483a-8e13-7b09afa7d29c,960044b9-2dab-4efe-97e8-83136afd78dc,e53d7ad5-ca44-4488-bcaa-7dfbe0ac8a38,2025-11-19T17:17:00,2025-11-19T23:17:00,Wednesday,False,False,clear,49.8,completed
a64baac9-b873-4ce4-9441-8c008ff4dac0,0af291a9-0ed2-4b15-ae5a-a14a42338a67,74589df7-9ef6-4266-9664-936220dda697,bb8721a8-2bae-4da5-ae71-1d0cfc8a49d3,2025-11-30T17:29:00,2025-11-30T20:29:00,Sunday,True,False,haze,27.5,completed
e1b03ea5-49e8-4788-b8fa-6eab864c7003,dbab4a25-1918-4cdd-bf93-2896fde8d17e,3e7e6035-c9ee-46b1-854b-5123d97930cc,53c77199-1104-4a6e-beec-f5175c546c49,2025-10-13T12:45:00,2025-10-13T13:45:00,Monday,False,False,clear,29.84,completed
242711b2-4321-4a9f-ac06-1231fcf55f31,a568eb2a-9343-405d-813e-ff36267453fe,51698a4f-3e5b-4eb8-b71d-b3dd01dc62a2,66e019e7-5c23-4c7a-8358-1da734b434fe,2025-11-11T21:19:00,2025-11-11T22:49:00,Tuesday,False,False,clear,46.6,completed
08c69dd2-3798-44c6-9aa2-7685d15e9c4b,959aa198-9cfd-4b61-8a61-cd37d5785662,6db201c7-0ddb-423e-8d50-f93fe26ca93a,d7cfdefe-2859-458d-8bc5-ab840a62418e,2025-12-07T17:20:00,2025-12-07T18:50:00,Sunday,True,False,rain,48.34,completed
ad4234bf-1217-420b-98f5-defb0f4f0a1e,2551fac8-9d67-46d9-953b-c6b38828df0a,9315b4dc-5dca-4c03-8e56-f8aeda41a407,dccfe102-88f6-4a07-a791-76d919900546,2026-01-22T10:52:00,2026-01-22T12:22:00,Thursday,False,False,clear,17.1,completed
1aff261b-4db2-453a-8b9c-2a3d9ca9c795,60a46a59-decb-4c15-9dd2-5354eea94200,c97af9c6-7773-4796-8968-294757a599fe,d59e8262-1e8f-4602-914e-5551b3174e5b,2025-11-16T17:33:00,2025-11-16T21:33:00,Sunday,True,False,rain,24.89,completed
d675e9f6-371e-4e46-be3b-d355be199913,c75ee9a0-f7fd-4825-83ec-d40424f06a08,42f1eb54-4709-4d2c-bf4b-355812eb4767,30c9d6df-abe8-45ab-842f-ab365e631bcd,2025-11-07T18:58:00,2025-11-07T19:58:00,Friday,False,False,rain,50.55,completed
a43722ed-0172-498c-87e3-45f0f30f6d52,2c37c0bd-ffa8-4881-8882-82a11c1ae2ff,a2084699-f0b3-41da-80ed-b466afdb7e00,6e3b42ab-8562-41a3-a0d4-c8c989d7baf3,2025-11-13T20:17:00,2025-11-13T21:17:00,Thursday,False,False,cloudy,34.16,completed
99f2cff8-b2c0-4fb2-93a8-03d1b07f97fd,0e0b358d-5fb8-4eac-9490-c65d5a817868,cdd68216-2244-492e-88be-ba20b11a3dea,ad0d0b95-98d7-4e45-a170-6e6eb21249e4,2025-12-01T20:42:00,2025-12-01T22:42:00,Monday,False,False,cloudy,23.13,completed
e037c917-3058-4c6c-9ccb-1e47ebd24a7c,857902eb-1351-4a17-b66c-d0020a8a460a,a516ec7b-7b75-4391-878f-6a9bf120e70e,e53d7ad5-ca44-4488-bcaa-7dfbe0ac8a38,2025-12-13T20:10:00,2025-12-13T21:10:00,Saturday,True,False,cloudy,63.29,completed
59658994-2180-445f-8307-cd273b54a24c,90ff1297-1d26-4dd5-bd5a-903a36e5e4fc,5cce0c37-e125-474f-9773-186b155be238,237291de-6a6d-452f-ad82-2f915745a94a,2026-01-19T08:58:00,2026-01-19T09:58:00,Monday,False,False,rain,54.75,completed
a59501f4-6949-4a26-bc5f-ef34499ec088,959aa198-9cfd-4b61-8a61-cd37d5785662,69ed05f9-0a68-4e88-8631-a4e1540f045d,30c9d6df-abe8-45ab-842f-ab365e631bcd,2026-01-27T07:19:00,2026-01-27T09:19:00,Tuesday,False,False,clear,41.11,completed
3bf9175e-ab2b-46c6-aa7b-b46935251c31,9ab9400c-1eff-4d82-ac2e-f0862aaf85cd,ddeb7b78-bdca-497a-bd6d-f072b8f9dfe4,aa8039b3-3308-4616-8ab0-12c28e7246e4,2025-11-25T07:47:00,2025-11-25T09:47:00,Tuesday,False,False,rain,18.92,completed
43502cf8-fd4e-4a31-a62a-d01a5f913d61,5641a45c-1def-4cda-bcc7-0101ebcc7867,b5c25759-3470-4991-81e2-101a0e2764ca,f063fb91-dfae-415c-8fe1-caff87514d40,2026-01-14T08:09:00,2026-01-14T08:39:00,Wednesday,False,True,clear,41.45,completed
ffc68977-eed9-4620-ae8e-7d9fabb6674e,a128c8e3-79bd-470a-9dd9-29e6ea7a5d25,e417a244-223b-4ca4-85b8-742e3dae95bf,b0de9982-cba8-443f-aeb0-d390678e9397,2025-10-19T18:11:00,2025-10-20T00:11:00,Sunday,True,False,fog,46.16,completed
4df547c6-3f92-4210-9c51-10ed896c3e0b,872bd855-8ee4-4402-99ad-929403c4d312,77ad4e7e-682f-416f-af82-3811d832ec1a,d59e8262-1e8f-4602-914e-5551b3174e5b,2025-11-24T08:38:00,2025-11-24T09:08:00,Monday,False,False,rain,27.81,completed
6bf69777-e469-429c-a842-0832b042a01b,9fc4727a-0597-4944-bf05-76cd38346140,c6406d0f-0b3b-4e79-8176-6851f81faf9e,d6ee3f19-3155-4210-8064-c6121d669156,2025-12-03T21:26:00,2025-12-03T22:56:00,Wednesday,False,False,clear,26.04,completed
008783f2-bd05-4837-a338-cbca3cd864cb,142999e5-307a-4bf4-8240-57e97cc86f50,a08a2cd1-bb59-4f3d-8667-ccf5c55c9e11,7107ee03-6709-40ba-adfa-380007cc77c0,2025-10-12T08:26:00,2025-10-12T11:26:00,Sunday,True,False,clear,23.42,completed
12fe6b3f-4419-466a-9c93-42ec1aa4e93f,4ac947c8-94d7-4953-8716-6429c0532f10,938be708-a4c3-4a92-9050-4c3000e2b1d4,42591084-2367-45ae-98c3-6da0eb1bf09c,2025-10-15T14:20:00,2025-10-15T16:20:00,Wednesday,False,False,cloudy,24.68,completed
0f8ce43e-16d7-4a51-81c8-18759f739712,f0e78e54-8eee-440e-a1d3-3cd7a6704ef9,1673c67a-c5b8-404e-aace-f1f4c5e537db,d7cfdefe-2859-458d-8bc5-ab840a62418e,2025-11-01T02:04:00,2025-11-01T03:04:00,Saturday,True,True,cloudy,61.59,completed
c5d94f0d-f69c-4c81-b966-c8b20bef3691,e989cdb7-ad0e-4c36-a170-afeb109aaf40,42f15975-403a-47fc-8a0c-f175abe1344e,6e3b42ab-8562-41a3-a0d4-c8c989d7baf3,2025-10-16T07:28:00,2025-10-16T08:58:00,Thursday,False,False,clear,28.4,completed
31abaa0a-a147-4700-a79c-745cb7a527c2,74715f8c-48e0-4c83-a4a6-dcf798935909,dbe6ed05-6916-4bda-8350-770899f031da,ad0d0b95-98d7-4e45-a170-6e6eb21249e4,2025-11-07T20:06:00,2025-11-07T22:06:00,Friday,False,False,clear,22.31,completed
20fb6cae-d721-4e9f-a340-ee4b83aaa30c,b121dd15-fd8e-46c6-839b-5eeda960f56a,5821edfc-74ef-4f9e-b4ee-a61549db560f,42591084-2367-45ae-98c3-6da0eb1bf09c,2025-10-15T09:30:00,2025-10-15T12:30:00,Wednesday,False,False,clear,29.02,completed
bb23d9fa-42dd-4b74-9261-83a3e6d48519,74a87e80-283e-4e63-b28c-90a677b47451,9594c6c5-1ae8-445b-a9a9-b7a7cf8e6d2c,19c8358a-b82b-4ab4-b5a8-645fd399e303,2025-12-29T20:29:00,2025-12-29T23:29:00,Monday,False,False,clear,30.52,completed
64503c10-5963-4a3d-8030-bd28e7dc9af0,f32092ce-bcba-4dd2-94ac-d809bf6de7ba,2581d175-501e-4f2f-a84e-02e17cca595c,ad0d0b95-98d7-4e45-a170-6e6eb21249e4,2026-01-11T07:13:00,2026-01-11T09:13:00,Sunday,True,False,clear,21.55,completed
b1283c21-8f45-43a2-b882-30f1b219129b,9cb4ef93-c5ee-472e-bc8e-c27dd4448e7b,6143893f-e360-4e02-b2e8-3a7a70ee116a,66e019e7-5c23-4c7a-8358-1da734b434fe,2025-10-02T18:41:00,2025-10-02T19:41:00,Thursday,False,False,haze,54.87,completed
9a7213b9-3acf-41a4-aeab-b615dbd8a4ce,be074667-ffe3-41bf-a0c1-142602ccee8c,e73057ab-59db-45b2-9960-af5050dad12e,d6ee3f19-3155-4210-8064-c6121d669156,2026-01-19T09:29:00,2026-01-19T11:29:00,Monday,False,False,clear,33.15,completed
aaaf3244-3e4c-4146-ac22-255577909c46,3ad6b03e-a0d9-477c-a074-209e3b4e0f17,3e7e6035-c9ee-46b1-854b-5123d97930cc,53c77199-1104-4a6e-beec-f5175c546c49,2025-12-28T18:28:00,2025-12-28T19:58:00,Sunday,True,False,fog,41.14,completed
44f866b2-680b-474e-a99b-39e740f3455d,82fb7949-1329-4cba-a1bd-3b10e49fa04a,6636a127-9bb0-4624-ae42-00785847d2fd,bb8721a8-2bae-4da5-ae71-1d0cfc8a49d3,2026-01-19T18:13:00,2026-01-19T20:13:00,Monday,False,False,clear,26.9,completed
6b79b0f7-2d38-4caa-abb8-ea3f6ad02499,49c40658-bf14-457d-aab1-ff142d500a0e,02f80b96-f29c-4cbb-ba42-548c1ebd9e2b,d6ee3f19-3155-4210-8064-c6121d669156,2025-10-06T19:33:00,2025-10-06T20:33:00,Monday,False,False,clear,33.12,completed
746821bb-7c55-454f-8aa3-e0893cb1fbac,ed64dea8-a873-4832-8f78-421ade42cf06,2d2e5ba4-23ae-4d9a-b01b-777b74e717f0,f063fb91-dfae-415c-8fe1-caff87514d40,2025-12-14T19:57:00,2025-12-14T21:27:00,Sunday,True,False,clear,35.26,completed
6b130469-c7b4-41cb-93f8-fd1456296757,9fc4727a-0597-4944-bf05-76cd38346140,affc5156-a92a-4304-a7f6-dd5eb68de5ff,30c9d6df-abe8-45ab-842f-ab365e631bcd,2025-12-31T15:59:00,2025-12-31T16:59:00,Wednesday,False,False,clear,38.25,completed
598db756-1985-4a5c-93fc-b3f939e199c3,74715f8c-48e0-4c83-a4a6-dcf798935909,6722e361-9617-415e-a590-6f48b9cd7e88,8253dd7a-18fb-473d-840b-1e186ba0c5e5,2026-01-17T12:47:00,2026-01-17T13:47:00,Saturday,True,False,clear,45.8,completed
a1b46680-6b98-4f9b-a6e3-407f838ac195,b21aebda-2049-4c70-bc7c-bfd60bbcbdca,92d95895-83f4-47ff-b076-c517f5280cc3,14d550ff-098c-4a84-8f96-7f9776734a1b,2025-12-23T13:45:00,2025-12-23T16:45:00,Tuesday,False,False,fog,23.61,completed
dd59474a-9038-4dbc-92b6-637c677d78c2,86a025a2-4f9a-4657-920a-f0dd92507d51,fa710c8b-a6fb-48e3-becf-b7c395e1e277,237291de-6a6d-452f-ad82-2f915745a94a,2025-10-01T20:58:00,2025-10-01T21:58:00,Wednesday,False,False,clear,50.7,completed
ff0597e5-4f12-45a0-a815-b358b8c2b328,59a253e1-4ef6-4ca0-9997-5a946ade55d7,d47c8d3c-2c89-4d62-bfc1-686c68f02f14,66e019e7-5c23-4c7a-8358-1da734b434fe,2025-11-25T23:01:00,2025-11-26T00:01:00,Tuesday,False,False,rain,52.25,completed
515e768e-abc6-481f-bec0-c07bbf21632a,1453ff1c-0ed9-4fd1-a785-1c1d28d78a55,725d576d-605a-4de2-89a6-dcc3d6edbacf,30c9d6df-abe8-45ab-842f-ab365e631bcd,2025-11-09T07:50:00,2025-11-09T10:50:00,Sunday,True,False,clear,43.83,completed
5ad98d71-db59-4470-92d1-655569d2a5ff,4beb3fdc-4b87-4446-bb60-6772a272ebba,badac212-7310-415e-bb27-9bd052eea6ac,dccfe102-88f6-4a07-a791-76d919900546,2025-12-18T13:26:00,2025-12-18T14:56:00,Thursday,False,False,clear,17.77,completed
c336e27b-577e-4ac2-b9c4-52ed82b838a2,59a253e1-4ef6-4ca0-9997-5a946ade55d7,02197754-5bbb-478f-be43-98a63708bc6f,53c77199-1104-4a6e-beec-f5175c546c49,2025-12-20T10:54:00,2025-12-20T12:54:00,Saturday,True,False,clear,35.61,completed
c41cbc67-4a29-447c-ab89-d94e1893928a,c6795a1b-8f62-48eb-bd34-9dd17a9cca3f,15ba194d-1bff-400e-b665-bbd5a60b2270,eeb4d423-17f5-4d6c-a6e7-ad79313471a9,2026-01-19T04:46:00,2026-01-19T08:46:00,Monday,False,False,clear,47.94,completed
80d1e302-ed1b-47f5-b0ad-bd7757e1bd98,d16dc9c8-b3dc-4156-a28e-2847680508ca,ee864d48-e976-4f29-a60e-bc1485d6be53,d2a8af93-39d7-4599-8a35-7cf21819f4b2,2025-12-21T15:35:00,2025-12-21T18:35:00,Sunday,True,False,rain,26.35,cancelled
169d9718-f634-40ce-9d02-4a0090987919,08295200-2344-4f2d-85f3-a0c84e16003c,2c90dc70-1236-45f9-b56d-bf0b338d3fb6,7b60e816-f6ce-4c95-a98c-b9b8eeb44e8d,2026-01-02T18:10:00,2026-01-02T19:10:00,Friday,False,False,clear,23.8,completed
905cf812-d13b-447c-8762-950b4354a44b,49c40658-bf14-457d-aab1-ff142d500a0e,559b8e13-581f-47e6-9151-5ea5c22230d1,dccfe102-88f6-4a07-a791-76d919900546,2025-12-16T17:43:00,2025-12-16T18:43:00,Tuesday,False,False,clear,17.27,completed
20dc98b0-33ed-4fcc-a26a-14cbb9e5abfb,bff2838c-18f1-4e11-94fb-08fe6535081d,1a9c7830-747b-4873-b6b7-ca40c943c828,14d550ff-098c-4a84-8f96-7f9776734a1b,2025-10-08T12:58:00,2025-10-08T13:28:00,Wednesday,False,False,rain,24.67,completed
cb2590f3-d6ff-43c8-ad4d-00567d53eb09,af8d3b09-87a3-492d-b614-12760cfcd0af,75e67f49-d583-4396-8ad7-d5c56c63b684,bc464c1d-5590-438c-acc7-efab360d5bc8,2025-10-13T23:20:00,2025-10-14T00:20:00,Monday,False,False,clear,32.81,completed
ed2a9a40-2875-4d38-8f5a-6412c485d7a4,abdf5dda-7959-44f1-9e8c-be548fc94775,73706ab9-3c41-4635-9bcc-0acb147cf534,14d550ff-098c-4a84-8f96-7f9776734a1b,2025-10-02T06:30:00,2025-10-02T07:30:00,Thursday,False,False,clear,24.21,completed
6d7569f1-199b-4313-b865-a90762764cd4,2b1204a6-ed0b-4c47-94ca-f7ef014470e5,f7098dfe-3d84-42aa-87de-639b202ec51a,365892af-a36f-4af7-bd9a-d5cf29756b87,2025-11-06T05:42:00,2025-11-06T07:12:00,Thursday,False,False,clear,45.95,completed
f6d93360-6e5e-4bb8-856b-e24697008e68,d252f73a-00d4-483e-8127-017911e18fa7,cca55950-bae7-454c-b58d-a9898d939d57,53c77199-1104-4a6e-beec-f5175c546c49,2025-11-25T16:07:00,2025-11-25T17:37:00,Tuesday,False,False,rain,33.62,completed
98f8868b-fb86-44bc-9d53-1216ceab71a3,2641f5d4-a55d-4bf1-be2b-6179532fbdf0,7157d118-1dbf-49d7-bc46-9364415b884e,bb8721a8-2bae-4da5-ae71-1d0cfc8a49d3,2025-11-02T08:53:00,2025-11-02T12:53:00,Sunday,True,False,clear,31.04,completed
fc82934a-6532-4b31-8451-f46a375d1d86,9443a787-02d1-4c19-9ef9-d2058a7453b6,87c7066e-6d22-4138-b4bd-a888f62862e0,30c9d6df-abe8-45ab-842f-ab365e631bcd,2025-12-20T19:15:00,2025-12-20T19:45:00,Saturday,True,False,clear,54.42,completed
6957e56b-562d-4c8f-9338-84820cefb75e,afb54ff1-68e3-4cfd-8572-7151fb0a53e5,4d2b890a-2002-48cf-8071-a48f530c89f2,b0de9982-cba8-443f-aeb0-d390678e9397,2025-10-06T09:43:00,2025-10-06T12:43:00,Monday,False,False,cloudy,41.17,completed
